observation_epoch,dewpoint_f,feelslike_f,precip_1hr_in,pressure_in,relative_humidity,temp_f,visibility_mi,wind_mph,windchill_f,weather
2018-01-11 09:59:53,35,41.0,0.0,30.35,0.8,41.2,10.0,0.0,41.0,Overcast
2018-01-11 10:14:34,35,41.0,0.0,30.35,0.8,41.2,10.0,0.0,41.0,Overcast
2018-01-11 10:29:29,35,41.0,0.0,30.35,0.8,41.2,10.0,0.0,41.0,Overcast
2018-01-11 10:44:58,35,41.0,0.0,30.35,0.8,41.2,10.0,0.0,41.0,Overcast
2018-01-11 10:59:53,36,41.0,0.0,30.35,0.8,41.4,10.0,0.0,41.0,Overcast
2018-01-11 11:14:54,36,41.0,0.0,30.36,0.8,41.4,10.0,0.0,41.0,Overcast
2018-01-11 11:29:50,35,41.0,0.0,30.36,0.79,41.4,10.0,0.0,41.0,Overcast
2018-01-11 11:44:47,36,42.0,0.0,30.36,0.79,41.5,10.0,0.0,42.0,Overcast
2018-01-11 11:59:54,36,42.0,0.0,30.38,0.8,41.5,10.0,0.0,42.0,Overcast
2018-01-11 12:14:50,36,42.0,0.0,30.38,0.8,41.5,10.0,0.0,42.0,Overcast
2018-01-11 12:29:34,36,42.0,0.0,30.38,0.8,41.5,10.0,0.0,42.0,Overcast
2018-01-11 12:44:58,36,42.0,0.0,30.38,0.8,41.5,10.0,0.0,42.0,Overcast
2018-01-11 12:59:38,36,42.0,0.0,30.39,0.8,41.5,9.0,0.0,42.0,Overcast
2018-01-11 13:14:50,36,42.0,0.0,30.39,0.8,42.1,9.0,0.0,42.0,Overcast
2018-01-11 13:30:02,36,42.0,0.0,30.39,0.79,42.4,9.0,0.0,42.0,Overcast
2018-01-11 13:44:58,37,43.0,0.0,30.39,0.78,43.0,9.0,0.0,43.0,Overcast
2018-01-11 13:59:54,37,44.0,0.0,30.39,0.78,43.5,9.0,0.0,44.0,Overcast
2018-01-11 14:14:18,37,44.0,0.0,30.39,0.76,44.1,9.0,0.0,44.0,Overcast
2018-01-11 14:29:46,37,45.0,0.0,30.39,0.75,44.8,9.0,0.0,45.0,Overcast
2018-01-11 14:44:59,38,46.0,0.0,30.39,0.73,46.0,9.0,0.0,46.0,Overcast
2018-01-11 14:59:58,39,48.0,0.0,29.8,0.71,47.5,1.5,0.0,48.0,Overcast
2018-01-11 15:14:55,40,48.0,0.0,30.4,0.72,48.4,9.0,0.0,48.0,Mostly Cloudy
2018-01-11 15:29:46,40,49.0,0.0,30.4,0.72,48.9,9.0,0.0,49.0,Mostly Cloudy
2018-01-11 15:44:59,40,50.0,0.0,30.39,0.7,49.6,9.0,0.0,50.0,Mostly Cloudy
2018-01-11 15:59:54,41,50.4,0.0,30.39,0.71,50.4,9.0,0.0,,Overcast
2018-01-11 16:14:51,42,50.7,0.0,30.39,0.71,50.7,9.0,0.0,,Mostly Cloudy
2018-01-11 16:29:46,42,50.9,0.0,30.37,0.71,50.9,10.0,0.0,,Overcast
2018-01-11 16:44:52,42,51.4,0.0,30.36,0.7,51.4,10.0,0.0,,Overcast
2018-01-11 16:59:54,43,52.2,0.0,30.36,0.71,52.2,10.0,0.0,,Overcast
2018-01-11 17:14:51,46,53.2,0.0,30.36,0.75,53.2,10.0,0.0,,Overcast
2018-01-11 17:29:46,48,54.7,0.0,30.36,0.77,54.7,10.0,0.0,,Overcast
2018-01-11 17:44:58,49,55.9,0.0,30.36,0.77,55.9,10.0,0.0,,Overcast
2018-01-11 17:59:54,49,56.3,0.0,30.31,0.76,56.3,10.0,0.0,,Overcast
2018-01-11 18:14:51,49,57.0,0.0,30.31,0.75,57.0,10.0,0.0,,Overcast
2018-01-11 18:29:46,49,57.9,0.0,30.31,0.73,57.9,10.0,0.0,,Overcast
2018-01-11 18:44:59,50,58.6,0.0,30.31,0.73,58.6,10.0,0.2,,Overcast
2018-01-11 19:00:10,50,59.2,0.0,29.8,0.73,59.2,1.5,0.0,,Overcast
2018-01-11 19:14:54,51,59.7,0.0,30.28,0.73,59.7,10.0,0.0,,Mostly Cloudy
2018-01-11 20:59:55,53,61.3,0.0,30.24,0.75,61.3,10.0,0.0,,Mostly Cloudy
2018-01-11 21:14:51,53,61.3,0.0,30.24,0.75,61.3,10.0,0.0,,Overcast
2018-01-11 21:30:02,54,61.0,0.0,30.24,0.78,61.0,10.0,0.0,,Overcast
2018-01-11 21:44:58,54,60.6,0.0,30.24,0.78,60.6,10.0,0.0,,Overcast
2018-01-11 21:59:54,54,60.4,0.0,30.23,0.79,60.4,10.0,0.0,,Overcast
2018-01-11 22:14:50,54,60.1,0.0,30.23,0.8,60.1,10.0,0.0,,Overcast
2018-01-11 22:29:46,54,59.7,0.0,30.23,0.81,59.7,10.0,0.0,,Overcast
2018-01-11 22:45:02,54,59.7,0.0,30.23,0.82,59.7,10.0,0.0,,Overcast
2018-01-11 23:00:26,54,59.9,0.0,30.22,0.82,59.9,10.0,0.0,,Overcast
2018-01-11 23:14:54,54,59.9,0.0,30.22,0.82,59.9,10.0,0.0,,Overcast
2018-01-11 23:30:03,55,59.9,0.0,30.22,0.83,59.9,10.0,0.0,,Overcast
2018-01-11 23:44:59,55,59.7,0.0,30.22,0.84,59.7,10.0,0.0,,Overcast
2018-01-12 00:00:27,55,59.7,0.0,30.21,0.85,59.7,10.0,0.0,,Overcast
2018-01-12 00:14:57,56,59.7,0.0,30.21,0.87,59.7,10.0,0.0,,Overcast
2018-01-12 00:30:03,57,59.7,0.0,30.21,0.9,59.7,10.0,0.7,,Overcast
2018-01-12 00:44:59,58,59.2,0.0,30.21,0.94,59.2,10.0,0.0,,Overcast
2018-01-12 01:00:11,58,58.6,0.0,30.19,0.96,58.6,10.0,0.0,,Overcast
2018-01-12 01:14:35,57,58.5,0.0,30.18,0.96,58.5,10.0,0.0,,Overcast
2018-01-12 01:29:47,57,58.5,0.0,30.18,0.96,58.5,10.0,0.0,,Overcast
2018-01-12 01:44:11,57,58.3,0.0,30.18,0.97,58.3,10.0,0.0,,Overcast
2018-01-12 01:59:55,58,58.1,0.0,30.17,0.98,58.1,10.0,0.0,,Overcast
2018-01-12 02:14:51,58,57.9,0.0,30.16,0.99,57.9,10.0,0.0,,Rain
2018-01-12 02:30:06,57,57.6,0.0,30.16,0.99,57.6,9.0,0.0,,Rain
2018-01-12 02:44:59,58,57.7,0.0,30.16,0.99,57.7,9.0,0.0,,Overcast
2018-01-12 03:00:11,58,57.9,0.0,30.14,0.99,57.9,10.0,0.0,,Overcast
2018-01-12 03:14:54,58,58.3,0.0,30.14,0.99,58.3,10.0,0.0,,Overcast
2018-01-12 03:29:50,58,58.6,0.0,30.14,0.99,58.6,10.0,0.0,,Overcast
2018-01-12 03:44:59,59,58.8,0.0,30.14,0.99,58.8,10.0,0.0,,Overcast
2018-01-12 03:59:55,59,58.8,0.0,30.12,0.99,58.8,10.0,0.0,,Overcast
2018-01-12 04:14:51,58,58.6,0.0,30.12,0.99,58.6,10.0,0.0,,Overcast
2018-01-12 04:29:47,58,58.6,0.0,30.12,0.99,58.6,10.0,0.0,,Overcast
2018-01-12 04:44:59,58,58.6,0.0,30.12,0.99,58.6,10.0,0.0,,Overcast
2018-01-12 05:00:11,58,58.8,0.0,30.09,0.98,58.8,10.0,0.0,,Overcast
2018-01-12 05:29:47,59,59.4,0.0,30.09,0.98,59.4,10.0,0.0,,Overcast
2018-01-12 05:44:59,59,59.7,0.0,30.09,0.97,59.7,10.0,0.0,,Overcast
2018-01-12 05:59:55,59,59.5,0.0,30.06,0.97,59.5,10.0,0.0,,Overcast
2018-01-12 06:14:35,59,59.2,0.0,30.05,0.98,59.2,10.0,0.0,,Overcast
2018-01-12 06:29:47,59,59.2,0.0,30.04,0.98,59.2,10.0,0.0,,Overcast
2018-01-12 06:59:58,59,59.2,0.0,30.02,0.99,59.2,10.0,0.0,,Overcast
2018-01-12 07:14:54,59,59.2,0.0,30.02,0.99,59.2,10.0,0.0,,Overcast
2018-01-12 07:30:03,59,59.4,0.0,30.02,0.99,59.4,10.0,0.0,,Overcast
2018-01-12 07:44:46,60,59.7,0.0,30.02,0.99,59.7,10.0,0.0,,Overcast
2018-01-12 07:59:55,60,60.3,0.0,29.98,0.98,60.3,10.0,0.2,,Overcast
2018-01-12 08:14:51,60,60.8,0.0,29.98,0.98,60.8,10.0,0.2,,Rain
2018-01-12 08:29:47,60,61.0,0.0,29.98,0.98,61.0,10.0,0.0,,Rain
2018-01-12 08:44:59,60,61.0,0.07,29.98,0.98,61.0,10.0,0.7,,Overcast
2018-01-12 09:00:11,61,61.2,0.0,29.94,0.98,61.2,9.0,0.0,,Rain
2018-01-12 09:14:35,61,61.3,0.0,29.94,0.98,61.3,9.0,0.2,,Overcast
2018-01-12 09:29:47,61,61.5,0.0,29.94,0.98,61.5,9.0,0.2,,Overcast
2018-01-12 09:44:43,61,61.9,0.07,29.94,0.98,61.9,9.0,0.0,,Overcast
2018-01-12 10:00:14,61,61.9,0.07,29.91,0.98,61.9,7.0,0.0,,Light Rain
2018-01-12 10:14:52,61,61.9,0.14,29.91,0.98,61.9,7.0,0.2,,Rain
2018-01-12 10:29:48,62,62.1,0.14,29.91,0.98,62.1,2.0,0.0,,Overcast
2018-01-12 10:45:00,62,62.1,0.07,29.91,0.98,62.1,2.0,0.9,,Rain
2018-01-12 10:59:58,62,62.1,0.0,29.91,0.98,62.1,2.0,0.0,,Overcast
2018-01-12 11:14:54,62,62.1,0.0,29.9,0.98,62.1,3.0,0.0,,Mostly Cloudy
2018-01-12 11:29:50,62,62.1,0.07,29.9,0.98,62.1,3.0,0.0,,Overcast
2018-01-12 11:45:00,61,62.2,0.0,29.9,0.97,62.2,3.0,0.2,,Rain
2018-01-12 11:59:56,62,62.4,0.0,29.89,0.97,62.4,4.0,0.0,,Rain
2018-01-12 12:14:52,62,62.4,0.0,29.89,0.98,62.4,3.0,0.7,,Overcast
2018-01-12 12:30:04,62,62.4,0.0,29.89,0.98,62.4,3.0,0.0,,Overcast
2018-01-12 12:35:24,62,62.4,0.0,29.89,0.97,62.4,3.0,0.0,,Overcast
2018-01-12 12:59:56,62,62.6,0.0,29.88,0.97,62.6,4.0,0.0,,Overcast
2018-01-12 13:14:52,62,62.6,0.0,29.88,0.97,62.6,3.0,0.0,,Overcast
2018-01-12 13:29:48,62,62.6,0.0,29.88,0.97,62.6,3.0,0.0,,Overcast
2018-01-12 13:45:00,62,62.8,0.0,29.88,0.97,62.8,3.0,0.2,,Overcast
2018-01-12 13:59:56,62,63.0,0.07,29.87,0.97,63.0,4.0,0.0,,Overcast
2018-01-12 14:15:10,62,63.1,0.0,29.87,0.97,63.1,4.0,0.0,,Overcast
2018-01-12 14:29:16,62,63.3,0.0,29.87,0.97,63.3,4.0,0.0,,Overcast
2018-01-12 14:31:24,62,63.3,0.0,29.85,0.97,63.3,10.0,0.2,,Overcast
2018-01-12 14:59:58,63,63.5,0.0,29.87,0.97,63.5,3.0,0.0,,Overcast
2018-01-12 15:14:52,63,63.7,0.0,29.86,0.97,63.7,4.0,0.0,,Overcast
2018-01-12 15:29:58,63,64.0,0.0,29.85,0.97,64.0,4.0,0.0,,Overcast
2018-01-12 15:45:00,63,64.0,0.0,29.85,0.97,64.0,4.0,0.0,,Rain
2018-01-12 15:59:56,63,64.0,0.0,29.84,0.97,64.0,4.0,0.0,,Overcast
2018-01-12 16:12:44,64,64.2,0.0,29.84,0.99,64.2,4.0,0.0,,Overcast
2018-01-12 16:29:48,64,64.2,0.0,29.84,0.99,64.2,4.0,1.6,,Overcast
2018-01-12 16:45:00,64,64.4,0.0,29.84,0.99,64.4,4.0,0.0,,Overcast
2018-01-12 16:59:56,64,64.4,0.0,29.8,0.99,64.4,5.0,0.0,,Overcast
2018-01-12 17:14:52,65,64.9,0.0,29.79,0.99,64.9,5.0,0.0,,Overcast
2018-01-12 17:29:48,65,65.5,0.0,29.79,0.99,65.5,5.0,0.2,,Overcast
2018-01-12 17:45:00,66,65.7,0.0,29.77,0.99,65.7,6.0,2.2,,Overcast
2018-01-12 17:59:40,66,65.7,0.0,29.75,0.99,65.7,8.0,0.0,,Overcast
2018-01-12 18:14:52,66,66.0,0.0,29.74,0.99,66.0,8.0,0.2,,Overcast
2018-01-12 18:30:04,66,66.4,0.0,29.73,0.99,66.4,8.0,0.0,,Overcast
2018-01-12 18:44:44,67,66.7,0.0,29.73,0.99,66.7,8.0,2.2,,Overcast
2018-01-12 18:59:58,67,67.1,0.0,29.72,0.99,67.1,10.0,0.9,,Overcast
2018-01-12 19:14:54,67,67.1,0.0,29.72,0.99,67.1,10.0,0.0,,Overcast
2018-01-12 19:30:04,67,67.3,0.0,29.72,0.99,67.3,10.0,0.0,,Overcast
2018-01-12 19:37:18,67,67.3,0.0,29.72,0.99,67.3,10.0,0.0,,Overcast
2018-01-12 19:59:56,67,67.6,0.0,29.7,0.98,67.6,10.0,0.0,,Overcast
2018-01-12 20:14:52,67,67.8,0.0,29.7,0.97,67.8,10.0,0.0,,Overcast
2018-01-12 20:29:32,67,67.8,0.0,29.7,0.98,67.8,10.0,0.0,,Overcast
2018-01-12 20:45:00,67,67.8,0.0,29.69,0.97,67.8,10.0,0.0,,Overcast
2018-01-12 21:00:12,67,67.6,0.0,29.68,0.97,67.6,10.0,0.2,,Patches of Fog
2018-01-12 21:08:29,67,67.5,0.0,29.68,0.97,67.5,10.0,0.0,,Overcast
2018-01-12 21:29:48,67,67.1,0.0,29.68,0.98,67.1,10.0,0.0,,Mostly Cloudy
2018-01-12 21:45:00,66,66.7,0.0,29.68,0.98,66.7,10.0,0.0,,Mostly Cloudy
2018-01-12 21:59:41,66,66.4,0.0,29.66,0.99,66.4,10.0,0.0,,Rain
2018-01-12 22:14:53,66,65.8,0.0,29.65,0.99,65.8,10.0,0.0,,Rain
2018-01-12 22:29:49,65,65.3,0.0,29.65,0.99,65.3,10.0,0.0,,Rain
2018-01-12 22:45:01,65,65.1,0.0,29.65,0.99,65.1,10.0,0.0,,Rain
2018-01-12 22:59:59,65,64.9,0.0,29.63,0.99,64.9,10.0,0.0,,Overcast
2018-01-12 23:14:54,65,64.9,0.0,29.63,0.99,64.9,10.0,0.0,,Overcast
2018-01-12 23:29:56,65,64.8,0.0,29.63,0.99,64.8,10.0,0.0,,Overcast
2018-01-12 23:45:01,64,64.6,0.0,29.63,0.99,64.6,10.0,0.0,,Overcast
2018-01-12 23:59:09,64,64.6,0.0,29.61,0.99,64.6,10.0,0.0,,Overcast
2018-01-13 00:14:53,64,64.6,0.0,29.61,0.99,64.6,10.0,0.0,,Overcast
2018-01-13 00:29:49,65,64.8,0.0,29.61,0.99,64.8,10.0,0.0,,Overcast
2018-01-13 00:44:31,65,64.9,0.0,29.61,0.99,64.9,10.0,2.5,,Rain
2018-01-13 00:59:57,65,64.9,0.0,29.58,0.99,64.9,9.0,0.0,,Overcast
2018-01-13 01:14:53,65,64.9,0.28,29.58,0.99,64.9,10.0,1.6,,Rain
2018-01-13 01:29:33,65,64.9,0.07,29.58,0.99,64.9,9.0,0.0,,Rain
2018-01-13 01:45:01,64,64.6,0.0,29.57,0.97,64.6,10.0,0.0,,Rain
2018-01-13 01:59:57,63,64.2,0.0,29.57,0.97,64.2,10.0,0.0,,Overcast
2018-01-13 02:14:53,63,63.9,0.0,29.56,0.97,63.9,9.0,0.0,,Rain
2018-01-13 02:30:07,62,63.3,0.0,29.54,0.97,63.3,6.0,0.0,,Rain
2018-01-13 02:45:03,62,63.0,0.0,29.52,0.97,63.0,8.0,0.0,,Rain
2018-01-13 02:59:59,62,63.0,0.0,29.54,0.97,63.0,10.0,0.0,,Overcast
2018-01-13 03:14:54,62,63.0,0.0,29.52,0.97,63.0,10.0,0.0,,Patches of Fog
2018-01-13 03:30:00,62,62.4,0.0,29.52,0.98,62.4,10.0,0.0,,Overcast
2018-01-13 03:44:46,62,62.2,0.0,29.5,0.98,62.2,10.0,0.0,,Overcast
2018-01-13 03:59:57,61,61.9,0.07,29.5,0.98,61.9,10.0,0.0,,Rain
2018-01-13 04:14:53,61,61.7,0.0,29.5,0.98,61.7,10.0,0.0,,Rain
2018-01-13 04:29:49,61,61.5,0.14,29.5,0.98,61.5,10.0,0.0,,Rain
2018-01-13 04:44:45,61,61.7,0.14,29.5,0.98,61.7,10.0,0.0,,Rain
2018-01-13 04:59:57,61,62.1,0.07,29.44,0.97,62.1,3.0,0.0,,Rain
2018-01-13 05:14:53,62,62.6,0.07,29.44,0.97,62.6,4.0,0.0,,Rain
2018-01-13 05:29:49,62,62.8,0.0,29.44,0.97,62.8,4.0,1.6,,Rain
2018-01-13 05:45:01,62,62.8,0.07,29.38,0.97,62.8,5.0,0.9,,Rain
2018-01-13 05:59:41,62,63.0,0.0,29.37,0.97,63.0,6.0,0.0,,Overcast
2018-01-13 15:14:56,22,32.0,0.0,30.01,0.66,32.2,10.0,0.7,32.0,Mostly Cloudy
2018-01-13 06:14:53,62,62.6,0.28,29.37,0.99,62.6,6.0,13.2,,Rain
2018-01-13 06:29:49,58,58.6,0.07,29.44,0.97,58.6,4.0,5.6,,Rain
2018-01-13 06:45:01,53,53.2,0.0,29.43,0.99,53.2,5.0,9.2,,Rain
2018-01-13 06:59:57,51,50.9,0.0,29.39,0.99,50.9,10.0,4.5,,Rain
2018-01-13 07:14:54,50,50.0,0.0,29.39,0.99,49.8,10.0,1.3,50.0,Overcast
2018-01-13 07:29:50,49,48.0,0.0,29.39,0.99,49.1,10.0,3.4,48.0,Overcast
2018-01-13 07:44:47,48,49.0,0.0,29.47,0.99,48.6,10.0,0.0,49.0,Mostly Cloudy
2018-01-13 07:59:43,48,48.0,0.0,29.49,0.99,48.2,10.0,0.0,48.0,Mostly Cloudy
2018-01-13 08:14:53,47,48.0,0.0,29.5,0.99,47.5,10.0,1.3,48.0,Overcast
2018-01-13 08:29:49,47,47.0,0.0,29.52,0.99,47.1,10.0,0.0,47.0,Overcast
2018-01-13 08:44:45,47,47.0,0.0,29.52,0.99,46.8,10.0,0.9,47.0,Overcast
2018-01-13 08:59:58,46,43.0,0.0,29.56,0.97,46.4,10.0,6.5,43.0,Overcast
2018-01-13 09:14:54,45,43.0,0.0,29.56,0.97,45.9,10.0,6.3,43.0,Overcast
2018-01-13 09:29:50,44,42.0,0.0,29.56,0.95,45.1,10.0,6.3,42.0,Rain
2018-01-13 09:44:46,44,44.0,0.0,29.59,0.97,44.2,10.0,0.2,44.0,Rain
2018-01-13 09:59:58,42,44.0,0.0,29.61,0.95,43.5,10.0,1.6,44.0,Rain
2018-01-13 10:14:54,42,39.0,0.0,29.61,0.94,43.2,10.0,6.9,39.0,Overcast
2018-01-13 10:29:50,40,37.0,0.0,29.61,0.91,42.8,10.0,10.7,37.0,Overcast
2018-01-13 10:44:46,40,37.0,0.0,29.61,0.89,42.8,10.0,9.6,37.0,Light Rain
2018-01-13 10:59:59,39,40.0,0.0,29.7,0.88,42.4,10.0,4.5,40.0,Overcast
2018-01-13 11:14:56,37,38.0,0.0,29.74,0.85,41.5,10.0,4.9,38.0,Overcast
2018-01-13 11:29:51,35,40.0,0.0,29.74,0.83,39.7,10.0,1.8,40.0,Overcast
2018-01-13 11:44:48,31,32.0,0.0,29.78,0.75,38.1,10.0,9.2,32.0,Overcast
2018-01-13 11:59:58,30,31.0,0.0,29.81,0.74,37.4,10.0,8.1,31.0,Overcast
2018-01-13 12:14:54,28,31.0,0.0,29.84,0.74,36.0,10.0,6.5,31.0,Overcast
2018-01-13 12:29:50,28,32.0,0.0,29.84,0.76,34.5,10.0,3.4,32.0,Overcast
2018-01-13 12:44:30,27,34.0,0.0,29.87,0.77,33.6,10.0,0.2,34.0,Overcast
2018-01-13 12:59:58,26,30.0,0.0,29.89,0.75,32.7,10.0,3.4,30.0,Overcast
2018-01-13 13:14:54,25,28.0,0.0,29.89,0.74,32.2,10.0,4.7,28.0,Overcast
2018-01-13 13:29:50,24,26.0,0.0,29.89,0.73,32.0,10.0,6.5,26.0,Overcast
2018-01-13 13:44:46,24,32.0,0.0,29.89,0.73,32.0,10.0,2.2,32.0,Overcast
2018-01-13 13:59:58,24,28.0,0.0,29.96,0.72,32.0,10.0,4.0,28.0,Overcast
2018-01-13 14:14:54,24,26.0,0.0,29.96,0.72,31.8,10.0,6.3,26.0,Overcast
2018-01-13 14:29:34,24,32.0,0.0,29.96,0.71,31.8,10.0,0.0,32.0,Overcast
2018-01-13 14:35:10,23,28.0,0.0,29.96,0.7,31.8,10.0,3.8,28.0,Overcast
2018-01-13 15:00:00,22,29.0,0.0,30.01,0.67,32.0,10.0,3.1,29.0,Mostly Cloudy
2018-01-13 15:29:52,22,26.0,0.0,30.01,0.66,32.2,10.0,7.2,26.0,Mostly Cloudy
2018-01-13 15:44:48,22,32.0,0.0,30.01,0.65,32.2,10.0,2.9,32.0,Mostly Cloudy
2018-01-13 15:59:59,21,28.0,0.0,30.03,0.64,32.2,10.0,4.7,28.0,Mostly Cloudy
2018-01-13 16:14:55,21,24.0,0.0,30.03,0.63,32.0,10.0,9.4,24.0,Overcast
2018-01-13 16:27:59,21,29.0,0.0,30.03,0.62,32.2,10.0,3.1,29.0,Mostly Cloudy
2018-01-13 16:44:32,20,32.0,0.0,30.03,0.59,32.4,10.0,1.8,32.0,Mostly Cloudy
2018-01-13 16:59:59,19,27.0,0.0,30.06,0.56,33.1,10.0,7.2,27.0,Mostly Cloudy
2018-01-13 17:14:55,20,28.0,0.0,30.06,0.58,33.3,10.0,6.3,28.0,Partly Cloudy
2018-01-13 17:29:51,19,30.0,0.0,30.06,0.55,33.4,10.0,3.8,30.0,Partly Cloudy
2018-01-13 17:37:50,19,34.0,0.0,30.06,0.55,33.6,10.0,1.6,34.0,Partly Cloudy
2018-01-13 17:59:59,19,29.0,0.0,30.08,0.54,34.0,10.0,6.0,29.0,Partly Cloudy
2018-01-13 18:14:55,20,31.0,0.0,30.08,0.55,34.2,10.0,4.0,31.0,Partly Cloudy
2018-01-13 18:30:08,19,30.0,0.0,30.08,0.54,33.6,10.0,3.8,30.0,Partly Cloudy
2018-01-13 18:44:47,18,29.0,0.0,30.08,0.54,33.1,10.0,4.0,29.0,Clear
2018-01-13 18:59:59,18,33.0,0.0,30.11,0.54,33.1,10.0,2.5,33.0,Clear
2018-01-13 19:14:56,18,27.0,0.0,30.11,0.54,33.3,10.0,6.5,27.0,Clear
2018-01-13 19:25:19,18,33.0,0.0,30.11,0.53,33.4,10.0,1.8,33.0,Clear
2018-01-13 19:44:48,18,30.0,0.0,30.11,0.53,33.3,10.0,4.0,30.0,Clear
2018-01-13 19:59:59,18,33.0,0.0,30.16,0.54,32.9,10.0,0.2,33.0,Clear
2018-01-13 20:14:55,18,24.0,0.0,30.16,0.54,32.5,10.0,10.3,24.0,Clear
2018-01-13 20:29:19,17,28.0,0.0,30.16,0.53,32.2,10.0,4.0,28.0,Clear
2018-01-13 20:44:47,17,26.0,0.0,30.16,0.54,32.0,10.0,6.0,26.0,Clear
2018-01-13 20:59:27,17,32.0,0.0,30.21,0.53,31.8,10.0,2.5,32.0,Clear
2018-01-13 21:14:55,16,28.0,0.0,30.21,0.52,31.5,10.0,4.0,28.0,Clear
2018-01-13 21:29:51,15,26.0,0.0,30.21,0.51,30.9,10.0,4.9,26.0,Clear
2018-01-13 21:44:47,14,25.0,0.0,30.21,0.51,30.4,10.0,4.9,25.0,Partly Cloudy
2018-01-13 21:59:59,14,26.0,0.0,30.26,0.5,30.0,10.0,4.0,26.0,Clear
2018-01-13 22:14:55,13,25.0,0.0,30.26,0.5,29.7,10.0,4.7,25.0,Clear
2018-01-13 22:29:35,14,24.0,0.0,30.26,0.51,29.3,10.0,4.5,24.0,Clear
2018-01-13 22:44:47,11,23.0,0.0,30.26,0.47,28.8,10.0,5.6,23.0,Clear
2018-01-13 23:00:00,9,23.0,0.0,30.3,0.44,28.0,10.0,4.0,23.0,Clear
2018-01-13 23:14:56,9,28.0,0.0,30.3,0.45,27.5,10.0,0.7,28.0,Clear
2018-01-13 23:29:58,10,21.0,0.0,30.3,0.47,27.1,10.0,4.9,21.0,Clear
2018-01-13 23:44:48,10,20.0,0.0,30.3,0.48,26.8,10.0,6.5,20.0,Clear
2018-01-13 23:59:44,10,27.0,0.0,30.33,0.49,26.6,10.0,2.5,27.0,Clear
2018-01-14 00:14:56,10,26.0,0.0,30.33,0.49,26.2,10.0,2.9,26.0,Clear
2018-01-14 00:29:52,9,26.0,0.0,30.33,0.49,25.9,10.0,2.2,26.0,Clear
2018-01-14 00:44:48,9,26.0,0.0,30.33,0.49,25.5,10.0,0.0,26.0,Clear
2018-01-14 01:00:00,10,20.0,0.0,30.37,0.51,25.2,10.0,3.8,20.0,Clear
2018-01-14 01:14:56,9,21.0,0.0,30.37,0.51,24.6,10.0,3.1,21.0,Clear
2018-01-14 01:29:52,8,16.0,0.0,30.37,0.5,24.3,10.0,7.8,16.0,Clear
2018-01-14 01:44:48,7,20.0,0.0,30.37,0.48,24.1,10.0,3.1,20.0,Clear
2018-01-14 02:00:00,7,24.0,0.0,30.43,0.48,23.7,10.0,0.0,24.0,Clear
2018-01-14 02:14:56,8,24.0,0.0,30.43,0.5,23.5,10.0,2.2,24.0,Clear
2018-01-14 02:30:06,8,23.0,0.0,30.43,0.51,23.4,10.0,1.8,23.0,Clear
2018-01-14 02:44:16,7,16.0,0.0,30.43,0.5,23.0,10.0,5.4,16.0,Clear
2018-01-14 02:59:59,5,15.0,0.0,30.47,0.47,22.5,10.0,6.3,15.0,Clear
2018-01-14 03:14:56,4,22.0,0.0,30.47,0.46,22.1,10.0,2.5,22.0,Clear
2018-01-14 03:29:52,4,12.0,0.0,30.47,0.46,21.9,10.0,8.5,12.0,Clear
2018-01-14 03:44:48,4,22.0,0.0,30.47,0.46,21.7,10.0,2.5,22.0,Clear
2018-01-14 04:00:01,4,21.0,0.0,30.51,0.47,21.4,10.0,2.2,21.0,Clear
2018-01-14 04:14:57,3,21.0,0.0,30.51,0.45,21.2,10.0,2.2,21.0,Clear
2018-01-14 04:29:53,3,21.0,0.0,30.51,0.45,20.8,10.0,0.9,21.0,Clear
2018-01-14 04:44:49,3,21.0,0.0,30.51,0.46,20.7,10.0,0.2,21.0,Clear
2018-01-14 05:00:01,3,16.0,0.0,30.52,0.47,20.5,10.0,3.1,16.0,Clear
2018-01-14 05:14:57,3,15.0,0.0,30.52,0.46,20.1,10.0,3.8,15.0,Clear
2018-01-14 05:29:37,2,14.0,0.0,30.52,0.45,19.9,10.0,3.8,14.0,Clear
2018-01-14 05:44:33,0,12.0,0.0,30.52,0.41,19.6,10.0,5.6,12.0,Clear
2018-01-14 06:00:06,7,18.0,0.0,30.54,0.61,18.3,10.0,0.0,18.0,Clear
2018-01-14 06:14:57,0,19.0,0.0,30.54,0.43,19.2,10.0,0.2,19.0,Clear
2018-01-14 06:29:53,0,19.0,0.0,30.54,0.44,18.9,10.0,1.3,19.0,Clear
2018-01-14 06:43:13,0,13.0,0.0,30.54,0.44,18.7,10.0,4.0,13.0,Clear
2018-01-14 07:00:01,1,10.0,0.0,30.56,0.45,18.5,10.0,6.5,10.0,Clear
2018-01-14 07:14:57,1,9.0,0.0,30.56,0.46,18.1,10.0,6.5,9.0,Clear
2018-01-14 07:29:53,1,10.0,0.0,30.56,0.47,18.0,10.0,5.6,10.0,Clear
2018-01-14 07:44:46,1,8.0,0.0,30.56,0.47,18.0,10.0,8.1,8.0,Clear
2018-01-14 07:59:42,2,13.0,0.0,30.57,0.49,17.8,10.0,3.1,13.0,Clear
2018-01-14 08:14:57,2,18.0,0.0,30.57,0.49,17.6,10.0,0.7,18.0,Clear
2018-01-14 08:29:53,2,17.0,0.0,30.57,0.49,17.4,10.0,0.2,17.0,Clear
